"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","total_inscritos","qtd_presenca_dia_1","qtd_presenca_dia_2","qtd_participantes","qtd_redacoes_validas"
2020,"BA","Pública","Privada","Válida",1143,1143,1130,1130,1143
2020,"CE","Não Informado","Não Informado","Anulada",95,95,80,80,0
2020,"CE","Não Informado","Não Informado","Cópia Texto Motivador",402,402,359,359,0
2020,"CE","Não Informado","Não Informado","Em Branco",1103,1103,731,731,0
2020,"CE","Não Informado","Não Informado","Fuga ao Tema",652,652,541,541,0
2020,"CE","Não Informado","Não Informado","Não Atendimento ao Tipo",152,152,133,133,0
2020,"CE","Não Informado","Não Informado","Não Compareceu/Outros",103212,0,367,0,0
2020,"CE","Não Informado","Não Informado","Parte Desconectada",143,143,112,112,0
2020,"CE","Não Informado","Não Informado","Texto Insuficiente",136,136,97,97,0
2020,"CE","Não Informado","Não Informado","Válida",101590,101590,96132,96132,101590
2020,"CE","Privada","Estadual","Não Compareceu/Outros",6,0,0,0,0
2020,"CE","Privada","Estadual","Válida",12,12,12,12,12
2020,"CE","Privada","Não Informado","Cópia Texto Motivador",1,1,1,1,0
2020,"CE","Privada","Não Informado","Em Branco",8,8,4,4,0
2020,"CE","Privada","Não Informado","Não Compareceu/Outros",146,0,1,0,0
2020,"CE","Privada","Não Informado","Parte Desconectada",1,1,1,1,0
2020,"CE","Privada","Não Informado","Válida",991,991,972,972,991
2020,"CE","Privada","Privada","Anulada",2,2,2,2,0
2020,"CE","Privada","Privada","Cópia Texto Motivador",8,8,7,7,0
2020,"CE","Privada","Privada","Em Branco",13,13,5,5,0
2020,"CE","Privada","Privada","Fuga ao Tema",5,5,5,5,0
2020,"CE","Privada","Privada","Não Compareceu/Outros",713,0,5,0,0
2020,"CE","Privada","Privada","Parte Desconectada",1,1,0,0,0
2020,"CE","Privada","Privada","Texto Insuficiente",3,3,2,2,0
2020,"CE","Privada","Privada","Válida",6044,6044,5965,5965,6044
2020,"CE","Pública","Estadual","Anulada",80,80,61,61,0
2020,"CE","Pública","Estadual","Cópia Texto Motivador",670,670,553,553,0
2020,"CE","Pública","Estadual","Em Branco",1490,1490,921,921,0
2020,"CE","Pública","Estadual","Fuga ao Tema",958,958,698,698,0
2020,"CE","Pública","Estadual","Não Atendimento ao Tipo",76,76,62,62,0
2020,"CE","Pública","Estadual","Não Compareceu/Outros",47112,0,204,0,0
2020,"CE","Pública","Estadual","Parte Desconectada",96,96,72,72,0
2020,"CE","Pública","Estadual","Texto Insuficiente",217,217,155,155,0
2020,"CE","Pública","Estadual","Válida",45197,45197,41979,41979,45197
2020,"CE","Pública","Federal","Anulada",1,1,1,1,0
2020,"CE","Pública","Federal","Em Branco",10,10,6,6,0
2020,"CE","Pública","Federal","Fuga ao Tema",1,1,1,1,0
2020,"CE","Pública","Federal","Não Compareceu/Outros",179,0,0,0,0
2020,"CE","Pública","Federal","Parte Desconectada",1,1,1,1,0
2020,"CE","Pública","Federal","Texto Insuficiente",3,3,2,2,0
2020,"CE","Pública","Federal","Válida",857,857,836,836,857
2020,"CE","Pública","Municipal","Não Compareceu/Outros",69,0,0,0,0
2020,"CE","Pública","Municipal","Texto Insuficiente",1,1,0,0,0
2020,"CE","Pública","Municipal","Válida",28,28,27,27,28
2020,"CE","Pública","Não Informado","Anulada",10,10,10,10,0
2020,"CE","Pública","Não Informado","Cópia Texto Motivador",86,86,77,77,0
2020,"CE","Pública","Não Informado","Em Branco",147,147,87,87,0
2020,"CE","Pública","Não Informado","Fuga ao Tema",99,99,75,75,0
2020,"CE","Pública","Não Informado","Não Atendimento ao Tipo",11,11,9,9,0
2020,"CE","Pública","Não Informado","Não Compareceu/Outros",5157,0,28,0,0
2020,"CE","Pública","Não Informado","Parte Desconectada",13,13,9,9,0
2020,"CE","Pública","Não Informado","Texto Insuficiente",27,27,16,16,0
2020,"CE","Pública","Não Informado","Válida",6887,6887,6439,6439,6887
2020,"CE","Pública","Privada","Em Branco",2,2,2,2,0
2020,"CE","Pública","Privada","Fuga ao Tema",2,2,2,2,0
2020,"CE","Pública","Privada","Não Compareceu/Outros",132,0,1,0,0
2020,"CE","Pública","Privada","Válida",622,622,608,608,622
2020,"DF","Não Informado","Não Informado","Anulada",45,45,34,34,0
2020,"DF","Não Informado","Não Informado","Cópia Texto Motivador",90,90,83,83,0
2020,"DF","Não Informado","Não Informado","Em Branco",347,347,170,170,0
2020,"DF","Não Informado","Não Informado","Fuga ao Tema",296,296,236,236,0
2020,"DF","Não Informado","Não Informado","Não Atendimento ao Tipo",104,104,92,92,0
2020,"DF","Não Informado","Não Informado","Não Compareceu/Outros",52908,0,196,0,0
2020,"DF","Não Informado","Não Informado","Parte Desconectada",50,50,43,43,0
2020,"DF","Não Informado","Não Informado","Texto Insuficiente",47,47,25,25,0
2020,"DF","Não Informado","Não Informado","Válida",35668,35668,33297,33297,35668
2020,"DF","Privada","Estadual","Válida",1,1,1,1,1
2020,"DF","Privada","Não Informado","Em Branco",4,4,3,3,0
2020,"DF","Privada","Não Informado","Fuga ao Tema",2,2,1,1,0
2020,"DF","Privada","Não Informado","Não Compareceu/Outros",105,0,0,0,0
2020,"DF","Privada","Não Informado","Válida",339,339,333,333,339
2020,"DF","Privada","Privada","Anulada",1,1,1,1,0
2020,"DF","Privada","Privada","Cópia Texto Motivador",4,4,4,4,0
2020,"DF","Privada","Privada","Em Branco",17,17,8,8,0
2020,"DF","Privada","Privada","Fuga ao Tema",5,5,5,5,0
2020,"DF","Privada","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2020,"DF","Privada","Privada","Não Compareceu/Outros",952,0,4,0,0
2020,"DF","Privada","Privada","Texto Insuficiente",3,3,1,1,0
2020,"DF","Privada","Privada","Válida",4752,4752,4664,4664,4752
2020,"DF","Pública","Estadual","Anulada",7,7,5,5,0
2020,"DF","Pública","Estadual","Cópia Texto Motivador",16,16,14,14,0
2020,"DF","Pública","Estadual","Em Branco",100,100,65,65,0
2020,"DF","Pública","Estadual","Fuga ao Tema",30,30,24,24,0
2020,"DF","Pública","Estadual","Não Atendimento ao Tipo",3,3,3,3,0
2020,"DF","Pública","Estadual","Não Compareceu/Outros",3824,0,18,0,0
2020,"DF","Pública","Estadual","Parte Desconectada",7,7,7,7,0
2020,"DF","Pública","Estadual","Texto Insuficiente",21,21,17,17,0
2020,"DF","Pública","Estadual","Válida",8016,8016,7729,7729,8016
2020,"DF","Pública","Federal","Cópia Texto Motivador",1,1,1,1,0
2020,"DF","Pública","Federal","Em Branco",4,4,3,3,0
2020,"DF","Pública","Federal","Fuga ao Tema",1,1,1,1,0
2020,"DF","Pública","Federal","Não Compareceu/Outros",134,0,0,0,0
2020,"DF","Pública","Federal","Texto Insuficiente",1,1,1,1,0
2020,"DF","Pública","Federal","Válida",660,660,655,655,660
2020,"DF","Pública","Municipal","Não Compareceu/Outros",4,0,0,0,0
2020,"DF","Pública","Municipal","Válida",1,1,1,1,1
2020,"DF","Pública","Não Informado","Anulada",2,2,2,2,0
2020,"DF","Pública","Não Informado","Cópia Texto Motivador",21,21,16,16,0
2020,"DF","Pública","Não Informado","Em Branco",75,75,48,48,0
2020,"DF","Pública","Não Informado","Fuga ao Tema",25,25,18,18,0
2020,"DF","Pública","Não Informado","Não Atendimento ao Tipo",5,5,4,4,0
2020,"DF","Pública","Não Informado","Não Compareceu/Outros",2649,0,18,0,0
2020,"DF","Pública","Não Informado","Parte Desconectada",5,5,5,5,0
2020,"DF","Pública","Não Informado","Texto Insuficiente",12,12,7,7,0
2020,"DF","Pública","Não Informado","Válida",4457,4457,4248,4248,4457
2020,"DF","Pública","Privada","Cópia Texto Motivador",2,2,2,2,0
2020,"DF","Pública","Privada","Em Branco",6,6,4,4,0
2020,"DF","Pública","Privada","Fuga ao Tema",2,2,2,2,0
2020,"DF","Pública","Privada","Não Compareceu/Outros",204,0,0,0,0
2020,"DF","Pública","Privada","Válida",896,896,867,867,896
2020,"ES","Não Informado","Não Informado","Anulada",62,62,51,51,0
2020,"ES","Não Informado","Não Informado","Cópia Texto Motivador",77,77,69,69,0
2020,"ES","Não Informado","Não Informado","Em Branco",291,291,158,158,0
2020,"ES","Não Informado","Não Informado","Fuga ao Tema",213,213,179,179,0
2020,"ES","Não Informado","Não Informado","Não Atendimento ao Tipo",56,56,45,45,0
2020,"ES","Não Informado","Não Informado","Não Compareceu/Outros",47521,0,113,0,0
2020,"ES","Não Informado","Não Informado","Parte Desconectada",61,61,51,51,0
2020,"ES","Não Informado","Não Informado","Texto Insuficiente",52,52,27,27,0
2020,"ES","Não Informado","Não Informado","Válida",31440,31440,29376,29376,31440
2020,"ES","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2020,"ES","Privada","Estadual","Válida",2,2,2,2,2
2020,"ES","Privada","Federal","Válida",1,1,1,1,1
2020,"ES","Privada","Não Informado","Em Branco",2,2,1,1,0
2020,"ES","Privada","Não Informado","Não Compareceu/Outros",68,0,0,0,0
2020,"ES","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2020,"ES","Privada","Não Informado","Válida",252,252,248,248,252
2020,"ES","Privada","Privada","Anulada",1,1,1,1,0
2020,"ES","Privada","Privada","Cópia Texto Motivador",6,6,6,6,0
2020,"ES","Privada","Privada","Em Branco",10,10,9,9,0
2020,"ES","Privada","Privada","Fuga ao Tema",2,2,2,2,0
2020,"ES","Privada","Privada","Não Compareceu/Outros",409,0,4,0,0
2020,"ES","Privada","Privada","Parte Desconectada",1,1,1,1,0
2020,"ES","Privada","Privada","Texto Insuficiente",1,1,1,1,0
2020,"ES","Privada","Privada","Válida",2209,2209,2167,2167,2209
2020,"ES","Pública","Estadual","Anulada",7,7,4,4,0
2020,"ES","Pública","Estadual","Cópia Texto Motivador",37,37,34,34,0
2020,"ES","Pública","Estadual","Em Branco",182,182,111,111,0
2020,"ES","Pública","Estadual","Fuga ao Tema",66,66,49,49,0
2020,"ES","Pública","Estadual","Não Atendimento ao Tipo",2,2,1,1,0
2020,"ES","Pública","Estadual","Não Compareceu/Outros",4790,0,20,0,0
2020,"ES","Pública","Estadual","Parte Desconectada",8,8,7,7,0
2020,"ES","Pública","Estadual","Texto Insuficiente",26,26,19,19,0
2020,"ES","Pública","Estadual","Válida",7906,7906,7402,7402,7906
2020,"ES","Pública","Federal","Anulada",1,1,0,0,0
2020,"ES","Pública","Federal","Em Branco",7,7,4,4,0
2020,"ES","Pública","Federal","Não Compareceu/Outros",280,0,4,0,0
2020,"ES","Pública","Federal","Válida",1708,1708,1688,1688,1708
2020,"ES","Pública","Municipal","Fuga ao Tema",1,1,0,0,0
2020,"ES","Pública","Municipal","Não Atendimento ao Tipo",1,1,1,1,0
2020,"ES","Pública","Municipal","Não Compareceu/Outros",19,0,0,0,0
2020,"ES","Pública","Municipal","Válida",14,14,12,12,14
2020,"ES","Pública","Não Informado","Anulada",9,9,9,9,0
2020,"ES","Pública","Não Informado","Cópia Texto Motivador",28,28,25,25,0
2020,"ES","Pública","Não Informado","Em Branco",75,75,49,49,0
2020,"ES","Pública","Não Informado","Fuga ao Tema",36,36,31,31,0
2020,"ES","Pública","Não Informado","Não Atendimento ao Tipo",3,3,3,3,0
2020,"ES","Pública","Não Informado","Não Compareceu/Outros",2906,0,11,0,0
2020,"ES","Pública","Não Informado","Parte Desconectada",8,8,6,6,0
2020,"ES","Pública","Não Informado","Texto Insuficiente",18,18,11,11,0
2020,"ES","Pública","Não Informado","Válida",4267,4267,3998,3998,4267
2020,"ES","Pública","Privada","Cópia Texto Motivador",1,1,1,1,0
2020,"ES","Pública","Privada","Em Branco",2,2,1,1,0
2020,"ES","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2020,"ES","Pública","Privada","Não Compareceu/Outros",108,0,1,0,0
2020,"ES","Pública","Privada","Texto Insuficiente",1,1,1,1,0
2020,"ES","Pública","Privada","Válida",555,555,549,549,555
2020,"GO","Não Informado","Não Informado","Anulada",97,97,79,79,0
2020,"GO","Não Informado","Não Informado","Cópia Texto Motivador",184,184,165,165,0
2020,"GO","Não Informado","Não Informado","Em Branco",515,515,285,285,0
2020,"GO","Não Informado","Não Informado","Fuga ao Tema",453,453,358,358,0
2020,"GO","Não Informado","Não Informado","Não Atendimento ao Tipo",97,97,86,86,0
2020,"GO","Não Informado","Não Informado","Não Compareceu/Outros",83181,0,207,0,0
2020,"GO","Não Informado","Não Informado","Parte Desconectada",109,109,93,93,0
2020,"GO","Não Informado","Não Informado","Texto Insuficiente",95,95,61,61,0
2020,"GO","Não Informado","Não Informado","Válida",58461,58461,54431,54431,58461
2020,"GO","Privada","Estadual","Válida",3,3,3,3,3
2020,"GO","Privada","Federal","Válida",1,1,1,1,1
2020,"GO","Privada","Não Informado","Em Branco",2,2,1,1,0
2020,"GO","Privada","Não Informado","Não Compareceu/Outros",176,0,0,0,0
2020,"GO","Privada","Não Informado","Válida",725,725,701,701,725
2020,"GO","Privada","Privada","Cópia Texto Motivador",1,1,1,1,0
2020,"GO","Privada","Privada","Em Branco",10,10,7,7,0
2020,"GO","Privada","Privada","Fuga ao Tema",3,3,3,3,0
2020,"GO","Privada","Privada","Não Compareceu/Outros",699,0,2,0,0
2020,"GO","Privada","Privada","Texto Insuficiente",4,4,3,3,0
2020,"GO","Privada","Privada","Válida",4830,4830,4761,4761,4830
2020,"GO","Pública","Estadual","Anulada",15,15,13,13,0
2020,"GO","Pública","Estadual","Cópia Texto Motivador",67,67,57,57,0
2020,"GO","Pública","Estadual","Em Branco",196,196,104,104,0
2020,"GO","Pública","Estadual","Fuga ao Tema",108,108,77,77,0
2020,"GO","Pública","Estadual","Não Atendimento ao Tipo",14,14,12,12,0
2020,"GO","Pública","Estadual","Não Compareceu/Outros",17255,0,29,0,0
2020,"GO","Pública","Estadual","Parte Desconectada",11,11,6,6,0
2020,"GO","Pública","Estadual","Texto Insuficiente",30,30,18,18,0
2020,"GO","Pública","Estadual","Válida",12851,12851,12098,12098,12851
2020,"GO","Pública","Federal","Anulada",1,1,1,1,0
2020,"GO","Pública","Federal","Em Branco",10,10,4,4,0
2020,"GO","Pública","Federal","Fuga ao Tema",1,1,1,1,0
2020,"GO","Pública","Federal","Não Compareceu/Outros",251,0,0,0,0
2020,"GO","Pública","Federal","Válida",1196,1196,1167,1167,1196
2020,"GO","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2020,"GO","Pública","Municipal","Fuga ao Tema",1,1,0,0,0
2020,"GO","Pública","Municipal","Não Compareceu/Outros",74,0,2,0,0
2020,"GO","Pública","Municipal","Texto Insuficiente",1,1,0,0,0
2020,"GO","Pública","Municipal","Válida",80,80,75,75,80
2020,"GO","Pública","Não Informado","Anulada",16,16,14,14,0
2020,"GO","Pública","Não Informado","Cópia Texto Motivador",62,62,55,55,0
2020,"GO","Pública","Não Informado","Em Branco",205,205,114,114,0
2020,"GO","Pública","Não Informado","Fuga ao Tema",104,104,82,82,0
2020,"GO","Pública","Não Informado","Não Atendimento ao Tipo",8,8,5,5,0
2020,"GO","Pública","Não Informado","Não Compareceu/Outros",12858,0,29,0,0
2020,"GO","Pública","Não Informado","Parte Desconectada",14,14,11,11,0
2020,"GO","Pública","Não Informado","Texto Insuficiente",27,27,16,16,0
2020,"GO","Pública","Não Informado","Válida",13748,13748,12831,12831,13748
2020,"GO","Pública","Privada","Anulada",1,1,1,1,0
2020,"GO","Pública","Privada","Cópia Texto Motivador",6,6,6,6,0
2020,"GO","Pública","Privada","Em Branco",6,6,5,5,0
2020,"GO","Pública","Privada","Fuga ao Tema",4,4,4,4,0
2020,"GO","Pública","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2020,"GO","Pública","Privada","Não Compareceu/Outros",459,0,2,0,0
2020,"GO","Pública","Privada","Parte Desconectada",1,1,1,1,0
2020,"GO","Pública","Privada","Texto Insuficiente",3,3,2,2,0
2020,"GO","Pública","Privada","Válida",1737,1737,1700,1700,1737
2020,"MA","Não Informado","Não Informado","Anulada",155,155,135,135,0
2020,"MA","Não Informado","Não Informado","Cópia Texto Motivador",593,593,536,536,0
2020,"MA","Não Informado","Não Informado","Em Branco",819,819,513,513,0
2020,"MA","Não Informado","Não Informado","Fuga ao Tema",943,943,784,784,0
2020,"MA","Não Informado","Não Informado","Não Atendimento ao Tipo",120,120,108,108,0
2020,"MA","Não Informado","Não Informado","Não Compareceu/Outros",101830,0,300,0,0
2020,"MA","Não Informado","Não Informado","Parte Desconectada",174,174,152,152,0
2020,"MA","Não Informado","Não Informado","Texto Insuficiente",140,140,89,89,0
2020,"MA","Não Informado","Não Informado","Válida",88464,88464,83497,83497,88464
2020,"MA","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2020,"MA","Privada","Estadual","Válida",1,1,1,1,1
2020,"MA","Privada","Federal","Não Compareceu/Outros",1,0,0,0,0
2020,"MA","Privada","Municipal","Válida",2,2,2,2,2
2020,"MA","Privada","Não Informado","Cópia Texto Motivador",1,1,1,1,0
2020,"MA","Privada","Não Informado","Em Branco",5,5,2,2,0
2020,"MA","Privada","Não Informado","Não Compareceu/Outros",78,0,0,0,0
2020,"MA","Privada","Não Informado","Texto Insuficiente",1,1,0,0,0
2020,"MA","Privada","Não Informado","Válida",467,467,457,457,467
2020,"MA","Privada","Privada","Anulada",2,2,2,2,0
2020,"MA","Privada","Privada","Cópia Texto Motivador",9,9,8,8,0
2020,"MA","Privada","Privada","Em Branco",12,12,9,9,0
2020,"MA","Privada","Privada","Fuga ao Tema",2,2,0,0,0
2020,"MA","Privada","Privada","Não Compareceu/Outros",206,0,1,0,0
2020,"MA","Privada","Privada","Texto Insuficiente",2,2,1,1,0
2020,"MA","Privada","Privada","Válida",2204,2204,2178,2178,2204
2020,"MA","Pública","Estadual","Anulada",13,13,11,11,0
2020,"MA","Pública","Estadual","Cópia Texto Motivador",147,147,132,132,0
2020,"MA","Pública","Estadual","Em Branco",208,208,136,136,0
2020,"MA","Pública","Estadual","Fuga ao Tema",240,240,198,198,0
2020,"MA","Pública","Estadual","Não Atendimento ao Tipo",11,11,10,10,0
2020,"MA","Pública","Estadual","Não Compareceu/Outros",8441,0,41,0,0
2020,"MA","Pública","Estadual","Parte Desconectada",19,19,18,18,0
2020,"MA","Pública","Estadual","Texto Insuficiente",42,42,34,34,0
2020,"MA","Pública","Estadual","Válida",11416,11416,10882,10882,11416
2020,"MA","Pública","Federal","Cópia Texto Motivador",3,3,3,3,0
2020,"MA","Pública","Federal","Em Branco",12,12,9,9,0
2020,"MA","Pública","Federal","Fuga ao Tema",8,8,8,8,0
2020,"MA","Pública","Federal","Não Compareceu/Outros",389,0,3,0,0
2020,"MA","Pública","Federal","Texto Insuficiente",3,3,3,3,0
2020,"MA","Pública","Federal","Válida",2104,2104,2045,2045,2104
2020,"MA","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2020,"MA","Pública","Municipal","Em Branco",1,1,1,1,0
2020,"MA","Pública","Municipal","Fuga ao Tema",1,1,0,0,0
2020,"MA","Pública","Municipal","Não Compareceu/Outros",57,0,0,0,0
2020,"MA","Pública","Municipal","Válida",34,34,33,33,34
2020,"MA","Pública","Não Informado","Anulada",16,16,15,15,0
2020,"MA","Pública","Não Informado","Cópia Texto Motivador",143,143,135,135,0
2020,"MA","Pública","Não Informado","Em Branco",194,194,129,129,0
2020,"MA","Pública","Não Informado","Fuga ao Tema",217,217,180,180,0
2020,"MA","Pública","Não Informado","Não Atendimento ao Tipo",5,5,4,4,0
2020,"MA","Pública","Não Informado","Não Compareceu/Outros",6959,0,37,0,0
2020,"MA","Pública","Não Informado","Parte Desconectada",18,18,18,18,0
2020,"MA","Pública","Não Informado","Texto Insuficiente",31,31,26,26,0
2020,"MA","Pública","Não Informado","Válida",10651,10651,10168,10168,10651
2020,"MA","Pública","Privada","Cópia Texto Motivador",2,2,2,2,0
2020,"MA","Pública","Privada","Em Branco",1,1,1,1,0
2020,"MA","Pública","Privada","Fuga ao Tema",2,2,1,1,0
2020,"MA","Pública","Privada","Não Compareceu/Outros",105,0,1,0,0
2020,"MA","Pública","Privada","Texto Insuficiente",2,2,0,0,0
2020,"MA","Pública","Privada","Válida",544,544,534,534,544
2020,"MG","Não Informado","Não Informado","Anulada",354,354,315,315,0
