"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","numero_pessoas","porcentagem"
2023,"AM","Não Informado","Não Informado","Parte Desconectada",58,0.00147
2023,"AM","Não Informado","Não Informado","Texto Insuficiente",103,0.00262
2023,"AM","Não Informado","Não Informado","Válida",27544,0.70016
2023,"AM","Privada","Estadual","Não Compareceu/Outros",3,8e-05
2023,"AM","Privada","Estadual","Válida",3,8e-05
2023,"AM","Privada","Não Informado","Cópia Texto Motivador",1,3e-05
2023,"AM","Privada","Não Informado","Em Branco",2,5e-05
2023,"AM","Privada","Não Informado","Fuga ao Tema",2,5e-05
2023,"AM","Privada","Não Informado","Não Compareceu/Outros",33,0.00084
2023,"AM","Privada","Não Informado","Texto Insuficiente",1,3e-05
2023,"AM","Privada","Não Informado","Válida",210,0.00534
2023,"AM","Privada","Privada","Cópia Texto Motivador",9,0.00023
2023,"AM","Privada","Privada","Em Branco",18,0.00046
2023,"AM","Privada","Privada","Fuga ao Tema",2,5e-05
2023,"AM","Privada","Privada","Não Compareceu/Outros",132,0.00336
2023,"AM","Privada","Privada","Texto Insuficiente",5,0.00013
2023,"AM","Privada","Privada","Válida",1632,0.04148
2023,"AM","Pública","Estadual","Anulada",8,2e-04
2023,"AM","Pública","Estadual","Cópia Texto Motivador",418,0.01063
2023,"AM","Pública","Estadual","Em Branco",563,0.01431
2023,"AM","Pública","Estadual","Fuga ao Tema",313,0.00796
2023,"AM","Pública","Estadual","Não Atendimento ao Tipo",16,0.00041
2023,"AM","Pública","Estadual","Não Compareceu/Outros",10226,0.25994
2023,"AM","Pública","Estadual","Parte Desconectada",30,0.00076
2023,"AM","Pública","Estadual","Texto Insuficiente",105,0.00267
2023,"AM","Pública","Estadual","Válida",11356,0.28867
2023,"AM","Pública","Federal","Cópia Texto Motivador",6,0.00015
2023,"AM","Pública","Federal","Em Branco",12,0.00031
2023,"AM","Pública","Federal","Fuga ao Tema",2,5e-05
2023,"AM","Pública","Federal","Não Compareceu/Outros",172,0.00437
2023,"AM","Pública","Federal","Texto Insuficiente",4,1e-04
2023,"AM","Pública","Federal","Válida",1047,0.02661
2023,"AM","Pública","Municipal","Cópia Texto Motivador",1,3e-05
2023,"AM","Pública","Municipal","Em Branco",2,5e-05
2023,"AM","Pública","Municipal","Fuga ao Tema",2,5e-05
2023,"AM","Pública","Municipal","Não Compareceu/Outros",104,0.00264
2023,"AM","Pública","Municipal","Válida",50,0.00127
2023,"AM","Pública","Não Informado","Anulada",5,0.00013
2023,"AM","Pública","Não Informado","Cópia Texto Motivador",196,0.00498
2023,"AM","Pública","Não Informado","Em Branco",244,0.0062
2023,"AM","Pública","Não Informado","Fuga ao Tema",163,0.00414
2023,"AM","Pública","Não Informado","Não Atendimento ao Tipo",6,0.00015
2023,"AM","Pública","Não Informado","Não Compareceu/Outros",3678,0.09349
2023,"AM","Pública","Não Informado","Parte Desconectada",20,0.00051
2023,"AM","Pública","Não Informado","Texto Insuficiente",48,0.00122
2023,"AM","Pública","Não Informado","Válida",6360,0.16167
2023,"AM","Pública","Privada","Cópia Texto Motivador",3,8e-05
2023,"AM","Pública","Privada","Em Branco",2,5e-05
2023,"AM","Pública","Privada","Não Compareceu/Outros",62,0.00158
2023,"AM","Pública","Privada","Texto Insuficiente",1,3e-05
2023,"AM","Pública","Privada","Válida",212,0.00539
2023,"AP","Não Informado","Não Informado","Anulada",16,0.00041
2023,"AP","Não Informado","Não Informado","Cópia Texto Motivador",147,0.00374
2023,"AP","Não Informado","Não Informado","Em Branco",313,0.00796
2023,"AP","Não Informado","Não Informado","Fuga ao Tema",154,0.00391
2023,"AP","Não Informado","Não Informado","Não Atendimento ao Tipo",18,0.00046
2023,"AP","Não Informado","Não Informado","Não Compareceu/Outros",8050,0.20463
2023,"AP","Não Informado","Não Informado","Parte Desconectada",19,0.00048
2023,"AP","Não Informado","Não Informado","Texto Insuficiente",61,0.00155
2023,"AP","Não Informado","Não Informado","Válida",12561,0.3193
2023,"AP","Privada","Não Informado","Em Branco",1,3e-05
2023,"AP","Privada","Não Informado","Não Compareceu/Outros",5,0.00013
2023,"AP","Privada","Não Informado","Válida",84,0.00214
2023,"AP","Privada","Privada","Cópia Texto Motivador",2,5e-05
2023,"AP","Privada","Privada","Em Branco",5,0.00013
2023,"AP","Privada","Privada","Não Compareceu/Outros",24,0.00061
2023,"AP","Privada","Privada","Texto Insuficiente",2,5e-05
2023,"AP","Privada","Privada","Válida",525,0.01335
2023,"AP","Pública","Estadual","Anulada",1,3e-05
2023,"AP","Pública","Estadual","Cópia Texto Motivador",47,0.00119
2023,"AP","Pública","Estadual","Em Branco",112,0.00285
2023,"AP","Pública","Estadual","Fuga ao Tema",39,0.00099
2023,"AP","Pública","Estadual","Não Compareceu/Outros",561,0.01426
2023,"AP","Pública","Estadual","Parte Desconectada",2,5e-05
2023,"AP","Pública","Estadual","Texto Insuficiente",18,0.00046
2023,"AP","Pública","Estadual","Válida",2269,0.05768
2023,"AP","Pública","Federal","Cópia Texto Motivador",2,5e-05
2023,"AP","Pública","Federal","Em Branco",2,5e-05
2023,"AP","Pública","Federal","Não Compareceu/Outros",18,0.00046
2023,"AP","Pública","Federal","Texto Insuficiente",2,5e-05
2023,"AP","Pública","Federal","Válida",571,0.01451
2023,"AP","Pública","Municipal","Não Compareceu/Outros",9,0.00023
2023,"AP","Pública","Municipal","Válida",5,0.00013
2023,"AP","Pública","Não Informado","Anulada",5,0.00013
2023,"AP","Pública","Não Informado","Cópia Texto Motivador",64,0.00163
2023,"AP","Pública","Não Informado","Em Branco",74,0.00188
2023,"AP","Pública","Não Informado","Fuga ao Tema",41,0.00104
2023,"AP","Pública","Não Informado","Não Compareceu/Outros",595,0.01512
2023,"AP","Pública","Não Informado","Parte Desconectada",6,0.00015
2023,"AP","Pública","Não Informado","Texto Insuficiente",13,0.00033
2023,"AP","Pública","Não Informado","Válida",2251,0.05722
2023,"AP","Pública","Privada","Em Branco",2,5e-05
2023,"AP","Pública","Privada","Fuga ao Tema",3,8e-05
2023,"AP","Pública","Privada","Não Compareceu/Outros",21,0.00053
2023,"AP","Pública","Privada","Parte Desconectada",1,3e-05
2023,"AP","Pública","Privada","Texto Insuficiente",1,3e-05
2023,"AP","Pública","Privada","Válida",85,0.00216
2023,"BA","Não Informado","Não Informado","Anulada",114,0.0029
2023,"BA","Não Informado","Não Informado","Cópia Texto Motivador",1018,0.02588
2023,"BA","Não Informado","Não Informado","Em Branco",2389,0.06073
2023,"BA","Não Informado","Não Informado","Fuga ao Tema",1650,0.04194
2023,"BA","Não Informado","Não Informado","Não Atendimento ao Tipo",119,0.00302
2023,"BA","Não Informado","Não Informado","Não Compareceu/Outros",78354,1.99174
2023,"BA","Não Informado","Não Informado","Parte Desconectada",167,0.00425
2023,"BA","Não Informado","Não Informado","Texto Insuficiente",378,0.00961
2023,"BA","Não Informado","Não Informado","Válida",153154,3.89313
2023,"BA","Privada","Estadual","Não Compareceu/Outros",2,5e-05
2023,"BA","Privada","Estadual","Válida",3,8e-05
2023,"BA","Privada","Municipal","Válida",1,3e-05
2023,"BA","Privada","Não Informado","Anulada",1,3e-05
2023,"BA","Privada","Não Informado","Cópia Texto Motivador",10,0.00025
2023,"BA","Privada","Não Informado","Em Branco",12,0.00031
2023,"BA","Privada","Não Informado","Fuga ao Tema",4,1e-04
2023,"BA","Privada","Não Informado","Não Compareceu/Outros",86,0.00219
2023,"BA","Privada","Não Informado","Parte Desconectada",1,3e-05
2023,"BA","Privada","Não Informado","Texto Insuficiente",3,8e-05
2023,"BA","Privada","Não Informado","Válida",2570,0.06533
2023,"BA","Privada","Privada","Anulada",3,8e-05
2023,"BA","Privada","Privada","Cópia Texto Motivador",28,0.00071
2023,"BA","Privada","Privada","Em Branco",49,0.00125
2023,"BA","Privada","Privada","Fuga ao Tema",9,0.00023
2023,"BA","Privada","Privada","Não Compareceu/Outros",275,0.00699
2023,"BA","Privada","Privada","Parte Desconectada",2,5e-05
2023,"BA","Privada","Privada","Texto Insuficiente",11,0.00028
2023,"BA","Privada","Privada","Válida",11324,0.28785
2023,"BA","Pública","Estadual","Anulada",21,0.00053
2023,"BA","Pública","Estadual","Cópia Texto Motivador",228,0.0058
2023,"BA","Pública","Estadual","Em Branco",530,0.01347
2023,"BA","Pública","Estadual","Fuga ao Tema",329,0.00836
2023,"BA","Pública","Estadual","Não Atendimento ao Tipo",15,0.00038
2023,"BA","Pública","Estadual","Não Compareceu/Outros",6599,0.16774
2023,"BA","Pública","Estadual","Parte Desconectada",19,0.00048
2023,"BA","Pública","Estadual","Texto Insuficiente",99,0.00252
2023,"BA","Pública","Estadual","Válida",19175,0.48742
2023,"BA","Pública","Federal","Anulada",1,3e-05
2023,"BA","Pública","Federal","Cópia Texto Motivador",1,3e-05
2023,"BA","Pública","Federal","Em Branco",22,0.00056
2023,"BA","Pública","Federal","Fuga ao Tema",3,8e-05
2023,"BA","Pública","Federal","Não Compareceu/Outros",284,0.00722
2023,"BA","Pública","Federal","Parte Desconectada",1,3e-05
2023,"BA","Pública","Federal","Texto Insuficiente",3,8e-05
2023,"BA","Pública","Federal","Válida",3251,0.08264
2023,"BA","Pública","Municipal","Cópia Texto Motivador",1,3e-05
2023,"BA","Pública","Municipal","Em Branco",5,0.00013
2023,"BA","Pública","Municipal","Fuga ao Tema",7,0.00018
2023,"BA","Pública","Municipal","Não Atendimento ao Tipo",2,5e-05
2023,"BA","Pública","Municipal","Não Compareceu/Outros",93,0.00236
2023,"BA","Pública","Municipal","Texto Insuficiente",2,5e-05
2023,"BA","Pública","Municipal","Válida",130,0.0033
2023,"BA","Pública","Não Informado","Anulada",20,0.00051
2023,"BA","Pública","Não Informado","Cópia Texto Motivador",346,0.0088
2023,"BA","Pública","Não Informado","Em Branco",705,0.01792
2023,"BA","Pública","Não Informado","Fuga ao Tema",354,0.009
2023,"BA","Pública","Não Informado","Não Atendimento ao Tipo",16,0.00041
2023,"BA","Pública","Não Informado","Não Compareceu/Outros",8123,0.20648
2023,"BA","Pública","Não Informado","Parte Desconectada",43,0.00109
2023,"BA","Pública","Não Informado","Texto Insuficiente",138,0.00351
2023,"BA","Pública","Não Informado","Válida",31070,0.78979
2023,"BA","Pública","Privada","Anulada",1,3e-05
2023,"BA","Pública","Privada","Cópia Texto Motivador",3,8e-05
2023,"BA","Pública","Privada","Em Branco",10,0.00025
2023,"BA","Pública","Privada","Fuga ao Tema",2,5e-05
2023,"BA","Pública","Privada","Não Compareceu/Outros",100,0.00254
2023,"BA","Pública","Privada","Texto Insuficiente",4,1e-04
2023,"BA","Pública","Privada","Válida",775,0.0197
2023,"CE","Não Informado","Estadual","Válida",1,3e-05
2023,"CE","Não Informado","Não Informado","Anulada",59,0.0015
2023,"CE","Não Informado","Não Informado","Cópia Texto Motivador",602,0.0153
2023,"CE","Não Informado","Não Informado","Em Branco",1976,0.05023
2023,"CE","Não Informado","Não Informado","Fuga ao Tema",563,0.01431
2023,"CE","Não Informado","Não Informado","Não Atendimento ao Tipo",47,0.00119
2023,"CE","Não Informado","Não Informado","Não Compareceu/Outros",38088,0.96819
2023,"CE","Não Informado","Não Informado","Parte Desconectada",68,0.00173
2023,"CE","Não Informado","Não Informado","Texto Insuficiente",285,0.00724
2023,"CE","Não Informado","Não Informado","Válida",91313,2.32115
2023,"CE","Privada","Estadual","Em Branco",1,3e-05
2023,"CE","Privada","Estadual","Não Compareceu/Outros",6,0.00015
2023,"CE","Privada","Estadual","Texto Insuficiente",1,3e-05
2023,"CE","Privada","Estadual","Válida",23,0.00058
2023,"CE","Privada","Não Informado","Cópia Texto Motivador",4,1e-04
2023,"CE","Privada","Não Informado","Em Branco",8,2e-04
2023,"CE","Privada","Não Informado","Fuga ao Tema",1,3e-05
2023,"CE","Privada","Não Informado","Não Compareceu/Outros",36,0.00092
2023,"CE","Privada","Não Informado","Parte Desconectada",1,3e-05
2023,"CE","Privada","Não Informado","Texto Insuficiente",1,3e-05
2023,"CE","Privada","Não Informado","Válida",820,0.02084
2023,"CE","Privada","Privada","Anulada",4,1e-04
2023,"CE","Privada","Privada","Cópia Texto Motivador",20,0.00051
2023,"CE","Privada","Privada","Em Branco",26,0.00066
2023,"CE","Privada","Privada","Fuga ao Tema",6,0.00015
2023,"CE","Privada","Privada","Não Atendimento ao Tipo",1,3e-05
2023,"CE","Privada","Privada","Não Compareceu/Outros",212,0.00539
2023,"CE","Privada","Privada","Texto Insuficiente",5,0.00013
2023,"CE","Privada","Privada","Válida",6806,0.17301
2023,"CE","Pública","Estadual","Anulada",104,0.00264
2023,"CE","Pública","Estadual","Cópia Texto Motivador",2033,0.05168
2023,"CE","Pública","Estadual","Em Branco",3396,0.08633
2023,"CE","Pública","Estadual","Fuga ao Tema",1562,0.03971
2023,"CE","Pública","Estadual","Não Atendimento ao Tipo",54,0.00137
2023,"CE","Pública","Estadual","Não Compareceu/Outros",20927,0.53196
2023,"CE","Pública","Estadual","Parte Desconectada",92,0.00234
2023,"CE","Pública","Estadual","Texto Insuficiente",491,0.01248
2023,"CE","Pública","Estadual","Válida",60413,1.53568
2023,"CE","Pública","Federal","Cópia Texto Motivador",3,8e-05
2023,"CE","Pública","Federal","Em Branco",18,0.00046
2023,"CE","Pública","Federal","Fuga ao Tema",3,8e-05
2023,"CE","Pública","Federal","Não Compareceu/Outros",113,0.00287
2023,"CE","Pública","Federal","Texto Insuficiente",4,1e-04
2023,"CE","Pública","Federal","Válida",1249,0.03175
2023,"CE","Pública","Municipal","Em Branco",2,5e-05
2023,"CE","Pública","Municipal","Não Compareceu/Outros",33,0.00084
2023,"CE","Pública","Municipal","Válida",30,0.00076
2023,"CE","Pública","Não Informado","Anulada",11,0.00028
2023,"CE","Pública","Não Informado","Cópia Texto Motivador",180,0.00458
2023,"CE","Pública","Não Informado","Em Branco",274,0.00697
2023,"CE","Pública","Não Informado","Fuga ao Tema",123,0.00313
2023,"CE","Pública","Não Informado","Não Atendimento ao Tipo",7,0.00018
2023,"CE","Pública","Não Informado","Não Compareceu/Outros",1780,0.04525
2023,"CE","Pública","Não Informado","Parte Desconectada",8,2e-04
2023,"CE","Pública","Não Informado","Texto Insuficiente",45,0.00114
2023,"CE","Pública","Não Informado","Válida",7526,0.19131
2023,"CE","Pública","Privada","Cópia Texto Motivador",3,8e-05
2023,"CE","Pública","Privada","Em Branco",1,3e-05
2023,"CE","Pública","Privada","Não Compareceu/Outros",56,0.00142
2023,"CE","Pública","Privada","Parte Desconectada",1,3e-05
2023,"CE","Pública","Privada","Válida",434,0.01103
2023,"DF","Não Informado","Não Informado","Anulada",28,0.00071
2023,"DF","Não Informado","Não Informado","Cópia Texto Motivador",98,0.00249
2023,"DF","Não Informado","Não Informado","Em Branco",512,0.01301
2023,"DF","Não Informado","Não Informado","Fuga ao Tema",250,0.00635
2023,"DF","Não Informado","Não Informado","Não Atendimento ao Tipo",24,0.00061
2023,"DF","Não Informado","Não Informado","Não Compareceu/Outros",15847,0.40283
2023,"DF","Não Informado","Não Informado","Parte Desconectada",28,0.00071
2023,"DF","Não Informado","Não Informado","Texto Insuficiente",69,0.00175
2023,"DF","Não Informado","Não Informado","Válida",30070,0.76437
2023,"DF","Privada","Estadual","Válida",2,5e-05
2023,"DF","Privada","Federal","Válida",1,3e-05
2023,"DF","Privada","Não Informado","Cópia Texto Motivador",2,5e-05
2023,"DF","Privada","Não Informado","Em Branco",4,1e-04
2023,"DF","Privada","Não Informado","Fuga ao Tema",1,3e-05
2023,"DF","Privada","Não Informado","Não Atendimento ao Tipo",1,3e-05
2023,"DF","Privada","Não Informado","Não Compareceu/Outros",22,0.00056
2023,"DF","Privada","Não Informado","Parte Desconectada",1,3e-05
2023,"DF","Privada","Não Informado","Válida",509,0.01294
2023,"DF","Privada","Privada","Anulada",1,3e-05
2023,"DF","Privada","Privada","Cópia Texto Motivador",8,2e-04
2023,"DF","Privada","Privada","Em Branco",17,0.00043
2023,"DF","Privada","Privada","Fuga ao Tema",6,0.00015
2023,"DF","Privada","Privada","Não Compareceu/Outros",206,0.00524
2023,"DF","Privada","Privada","Texto Insuficiente",2,5e-05
2023,"DF","Privada","Privada","Válida",5965,0.15163
2023,"DF","Pública","Estadual","Anulada",3,8e-05
2023,"DF","Pública","Estadual","Cópia Texto Motivador",61,0.00155
2023,"DF","Pública","Estadual","Em Branco",287,0.0073
2023,"DF","Pública","Estadual","Fuga ao Tema",69,0.00175
2023,"DF","Pública","Estadual","Não Atendimento ao Tipo",2,5e-05
2023,"DF","Pública","Estadual","Não Compareceu/Outros",2466,0.06269
2023,"DF","Pública","Estadual","Parte Desconectada",8,2e-04
2023,"DF","Pública","Estadual","Texto Insuficiente",22,0.00056
2023,"DF","Pública","Estadual","Válida",9448,0.24017
2023,"DF","Pública","Federal","Cópia Texto Motivador",1,3e-05
2023,"DF","Pública","Federal","Em Branco",7,0.00018
2023,"DF","Pública","Federal","Fuga ao Tema",3,8e-05
2023,"DF","Pública","Federal","Não Compareceu/Outros",44,0.00112
2023,"DF","Pública","Federal","Texto Insuficiente",1,3e-05
2023,"DF","Pública","Federal","Válida",787,0.02001
2023,"DF","Pública","Municipal","Não Compareceu/Outros",3,8e-05
2023,"DF","Pública","Municipal","Válida",1,3e-05
2023,"DF","Pública","Não Informado","Anulada",2,5e-05
2023,"DF","Pública","Não Informado","Cópia Texto Motivador",33,0.00084
2023,"DF","Pública","Não Informado","Em Branco",149,0.00379
2023,"DF","Pública","Não Informado","Fuga ao Tema",36,0.00092
2023,"DF","Pública","Não Informado","Não Atendimento ao Tipo",1,3e-05
2023,"DF","Pública","Não Informado","Não Compareceu/Outros",1146,0.02913
2023,"DF","Pública","Não Informado","Parte Desconectada",2,5e-05
2023,"DF","Pública","Não Informado","Texto Insuficiente",18,0.00046
2023,"DF","Pública","Não Informado","Válida",4089,0.10394
2023,"DF","Pública","Privada","Cópia Texto Motivador",2,5e-05
2023,"DF","Pública","Privada","Em Branco",2,5e-05
2023,"DF","Pública","Privada","Não Compareceu/Outros",72,0.00183
2023,"DF","Pública","Privada","Parte Desconectada",1,3e-05
2023,"DF","Pública","Privada","Texto Insuficiente",1,3e-05
2023,"DF","Pública","Privada","Válida",534,0.01357
2023,"ES","Não Informado","Não Informado","Anulada",21,0.00053
2023,"ES","Não Informado","Não Informado","Cópia Texto Motivador",124,0.00315
2023,"ES","Não Informado","Não Informado","Em Branco",615,0.01563
2023,"ES","Não Informado","Não Informado","Fuga ao Tema",216,0.00549
2023,"ES","Não Informado","Não Informado","Não Atendimento ao Tipo",21,0.00053
2023,"ES","Não Informado","Não Informado","Não Compareceu/Outros",16182,0.41134
2023,"ES","Não Informado","Não Informado","Parte Desconectada",27,0.00069
2023,"ES","Não Informado","Não Informado","Texto Insuficiente",71,0.0018
2023,"ES","Não Informado","Não Informado","Válida",28023,0.71234
2023,"ES","Privada","Estadual","Válida",1,3e-05
2023,"ES","Privada","Não Informado","Cópia Texto Motivador",1,3e-05
2023,"ES","Privada","Não Informado","Em Branco",3,8e-05
2023,"ES","Privada","Não Informado","Fuga ao Tema",1,3e-05
2023,"ES","Privada","Não Informado","Não Compareceu/Outros",33,0.00084
2023,"ES","Privada","Não Informado","Texto Insuficiente",1,3e-05
2023,"ES","Privada","Não Informado","Válida",322,0.00819
2023,"ES","Privada","Privada","Cópia Texto Motivador",10,0.00025
2023,"ES","Privada","Privada","Em Branco",12,0.00031
2023,"ES","Privada","Privada","Fuga ao Tema",1,3e-05
2023,"ES","Privada","Privada","Não Compareceu/Outros",151,0.00384
2023,"ES","Privada","Privada","Parte Desconectada",1,3e-05
2023,"ES","Privada","Privada","Texto Insuficiente",4,1e-04
2023,"ES","Privada","Privada","Válida",3053,0.07761
2023,"ES","Pública","Estadual","Anulada",7,0.00018
2023,"ES","Pública","Estadual","Cópia Texto Motivador",108,0.00275
2023,"ES","Pública","Estadual","Em Branco",396,0.01007
2023,"ES","Pública","Estadual","Fuga ao Tema",81,0.00206
2023,"ES","Pública","Estadual","Não Atendimento ao Tipo",5,0.00013
2023,"ES","Pública","Estadual","Não Compareceu/Outros",3436,0.08734
2023,"ES","Pública","Estadual","Parte Desconectada",7,0.00018
2023,"ES","Pública","Estadual","Texto Insuficiente",46,0.00117
2023,"ES","Pública","Estadual","Válida",10440,0.26538
2023,"ES","Pública","Federal","Em Branco",12,0.00031
2023,"ES","Pública","Federal","Não Compareceu/Outros",108,0.00275
2023,"ES","Pública","Federal","Parte Desconectada",1,3e-05
2023,"ES","Pública","Federal","Texto Insuficiente",2,5e-05
2023,"ES","Pública","Federal","Válida",2211,0.0562
2023,"ES","Pública","Municipal","Em Branco",1,3e-05
2023,"ES","Pública","Municipal","Não Compareceu/Outros",8,2e-04
2023,"ES","Pública","Municipal","Válida",12,0.00031
2023,"ES","Pública","Não Informado","Anulada",1,3e-05
2023,"ES","Pública","Não Informado","Cópia Texto Motivador",70,0.00178
2023,"ES","Pública","Não Informado","Em Branco",162,0.00412
2023,"ES","Pública","Não Informado","Fuga ao Tema",33,0.00084
2023,"ES","Pública","Não Informado","Não Atendimento ao Tipo",1,3e-05
2023,"ES","Pública","Não Informado","Não Compareceu/Outros",1541,0.03917
2023,"ES","Pública","Não Informado","Parte Desconectada",1,3e-05
2023,"ES","Pública","Não Informado","Texto Insuficiente",37,0.00094
2023,"ES","Pública","Não Informado","Válida",5679,0.14436
2023,"ES","Pública","Privada","Cópia Texto Motivador",3,8e-05
2023,"ES","Pública","Privada","Em Branco",4,1e-04
2023,"ES","Pública","Privada","Não Compareceu/Outros",57,0.00145
2023,"ES","Pública","Privada","Parte Desconectada",1,3e-05
2023,"ES","Pública","Privada","Texto Insuficiente",1,3e-05
2023,"ES","Pública","Privada","Válida",358,0.0091
2023,"GO","Não Informado","Não Informado","Anulada",38,0.00097
2023,"GO","Não Informado","Não Informado","Cópia Texto Motivador",277,0.00704
2023,"GO","Não Informado","Não Informado","Em Branco",881,0.02239
2023,"GO","Não Informado","Não Informado","Fuga ao Tema",379,0.00963
2023,"GO","Não Informado","Não Informado","Não Atendimento ao Tipo",29,0.00074
2023,"GO","Não Informado","Não Informado","Não Compareceu/Outros",23856,0.60641
2023,"GO","Não Informado","Não Informado","Parte Desconectada",29,0.00074
2023,"GO","Não Informado","Não Informado","Texto Insuficiente",136,0.00346
2023,"GO","Não Informado","Não Informado","Válida",53817,1.36801
2023,"GO","Privada","Estadual","Não Compareceu/Outros",4,1e-04
2023,"GO","Privada","Estadual","Válida",6,0.00015
2023,"GO","Privada","Não Informado","Cópia Texto Motivador",1,3e-05
2023,"GO","Privada","Não Informado","Em Branco",6,0.00015
2023,"GO","Privada","Não Informado","Não Compareceu/Outros",83,0.00211
2023,"GO","Privada","Não Informado","Válida",946,0.02405
2023,"GO","Privada","Privada","Cópia Texto Motivador",13,0.00033
2023,"GO","Privada","Privada","Em Branco",15,0.00038
2023,"GO","Privada","Privada","Fuga ao Tema",4,1e-04
2023,"GO","Privada","Privada","Não Atendimento ao Tipo",2,5e-05
2023,"GO","Privada","Privada","Não Compareceu/Outros",333,0.00846
2023,"GO","Privada","Privada","Texto Insuficiente",4,1e-04
2023,"GO","Privada","Privada","Válida",6701,0.17034
2023,"GO","Pública","Estadual","Anulada",24,0.00061
2023,"GO","Pública","Estadual","Cópia Texto Motivador",249,0.00633
2023,"GO","Pública","Estadual","Em Branco",637,0.01619
2023,"GO","Pública","Estadual","Fuga ao Tema",286,0.00727
2023,"GO","Pública","Estadual","Não Atendimento ao Tipo",15,0.00038
2023,"GO","Pública","Estadual","Não Compareceu/Outros",15059,0.3828
2023,"GO","Pública","Estadual","Parte Desconectada",14,0.00036
2023,"GO","Pública","Estadual","Texto Insuficiente",104,0.00264
2023,"GO","Pública","Estadual","Válida",19791,0.50308
2023,"GO","Pública","Federal","Cópia Texto Motivador",1,3e-05
2023,"GO","Pública","Federal","Em Branco",12,0.00031
2023,"GO","Pública","Federal","Fuga ao Tema",2,5e-05
2023,"GO","Pública","Federal","Não Compareceu/Outros",77,0.00196
2023,"GO","Pública","Federal","Texto Insuficiente",3,8e-05
2023,"GO","Pública","Federal","Válida",1185,0.03012
2023,"GO","Pública","Municipal","Em Branco",1,3e-05
2023,"GO","Pública","Municipal","Fuga ao Tema",1,3e-05
2023,"GO","Pública","Municipal","Não Compareceu/Outros",37,0.00094
2023,"GO","Pública","Municipal","Válida",85,0.00216
2023,"GO","Pública","Não Informado","Anulada",7,0.00018
2023,"GO","Pública","Não Informado","Cópia Texto Motivador",159,0.00404
2023,"GO","Pública","Não Informado","Em Branco",374,0.00951
2023,"GO","Pública","Não Informado","Fuga ao Tema",187,0.00475
2023,"GO","Pública","Não Informado","Não Atendimento ao Tipo",7,0.00018
2023,"GO","Pública","Não Informado","Não Compareceu/Outros",6923,0.17598
2023,"GO","Pública","Não Informado","Parte Desconectada",16,0.00041
2023,"GO","Pública","Não Informado","Texto Insuficiente",62,0.00158
2023,"GO","Pública","Não Informado","Válida",15002,0.38135
2023,"GO","Pública","Privada","Anulada",1,3e-05
2023,"GO","Pública","Privada","Cópia Texto Motivador",2,5e-05
2023,"GO","Pública","Privada","Em Branco",9,0.00023
2023,"GO","Pública","Privada","Fuga ao Tema",8,2e-04
2023,"GO","Pública","Privada","Não Compareceu/Outros",174,0.00442
2023,"GO","Pública","Privada","Texto Insuficiente",1,3e-05
2023,"GO","Pública","Privada","Válida",1035,0.02631
2023,"MA","Não Informado","Estadual","Válida",1,3e-05
2023,"MA","Não Informado","Não Informado","Anulada",57,0.00145
2023,"MA","Não Informado","Não Informado","Cópia Texto Motivador",949,0.02412
2023,"MA","Não Informado","Não Informado","Em Branco",1513,0.03846
2023,"MA","Não Informado","Não Informado","Fuga ao Tema",983,0.02499
2023,"MA","Não Informado","Não Informado","Não Atendimento ao Tipo",46,0.00117
2023,"MA","Não Informado","Não Informado","Não Compareceu/Outros",36237,0.92113
2023,"MA","Não Informado","Não Informado","Parte Desconectada",96,0.00244
2023,"MA","Não Informado","Não Informado","Texto Insuficiente",264,0.00671
2023,"MA","Não Informado","Não Informado","Válida",74367,1.89039
2023,"MA","Privada","Estadual","Não Compareceu/Outros",1,3e-05
2023,"MA","Privada","Estadual","Válida",5,0.00013
2023,"MA","Privada","Federal","Válida",3,8e-05
2023,"MA","Privada","Municipal","Válida",1,3e-05
2023,"MA","Privada","Não Informado","Cópia Texto Motivador",3,8e-05
2023,"MA","Privada","Não Informado","Em Branco",9,0.00023
2023,"MA","Privada","Não Informado","Fuga ao Tema",1,3e-05
2023,"MA","Privada","Não Informado","Não Compareceu/Outros",30,0.00076
2023,"MA","Privada","Não Informado","Texto Insuficiente",2,5e-05
2023,"MA","Privada","Não Informado","Válida",705,0.01792
2023,"MA","Privada","Privada","Anulada",1,3e-05
2023,"MA","Privada","Privada","Cópia Texto Motivador",12,0.00031
2023,"MA","Privada","Privada","Em Branco",23,0.00058
2023,"MA","Privada","Privada","Fuga ao Tema",1,3e-05
2023,"MA","Privada","Privada","Não Compareceu/Outros",84,0.00214
2023,"MA","Privada","Privada","Texto Insuficiente",6,0.00015
2023,"MA","Privada","Privada","Válida",2947,0.07491
2023,"MA","Pública","Estadual","Anulada",17,0.00043
2023,"MA","Pública","Estadual","Cópia Texto Motivador",387,0.00984
2023,"MA","Pública","Estadual","Em Branco",666,0.01693
2023,"MA","Pública","Estadual","Fuga ao Tema",525,0.01335
2023,"MA","Pública","Estadual","Não Atendimento ao Tipo",8,2e-04
2023,"MA","Pública","Estadual","Não Compareceu/Outros",6860,0.17438
2023,"MA","Pública","Estadual","Parte Desconectada",22,0.00056
2023,"MA","Pública","Estadual","Texto Insuficiente",149,0.00379
2023,"MA","Pública","Estadual","Válida",17403,0.44238
